customer_name,customer_segment,region,state,city,product_name,category,sub_category,order_date,order_month,order_year,ship_date,ship_month,ship_year,delivery_time_in_days,ship_mode,sales,quantity,discount,discount_amount,cost,profit
Lisa Ryan,Corporate,West,California,Santa Clara,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,2011-09-07,9,2011,2011-09-12,9,2011,5,Second Class,27.36,4,0.0,0.0,19.97,7.3872
Lisa Ryan,Corporate,West,California,Santa Clara,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,2011-09-07,9,2011,2011-09-12,9,2011,5,Second Class,20.56,2,0.0,0.0,10.9,9.6632
Lisa Ryan,Corporate,West,California,Santa Clara,Avery Legal 4-Ring Binder,Office Supplies,Binders,2011-09-07,9,2011,2011-09-12,9,2011,5,Second Class,83.92,5,0.2,16.78,52.45,31.47
Seth Vernon,Consumer,West,California,Los Angeles,Bretford Rectangular Conference Table Tops,Furniture,Tables,2013-06-12,6,2013,2013-06-17,6,2013,5,Standard Class,902.712,3,0.2,180.54,868.86,33.8517
Michael Granlund,Home Office,West,California,Fresno,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,2013-10-18,10,2013,2013-10-22,10,2013,4,Standard Class,120.666,2,0.15,18.1,99.37,21.294
Nathan Cano,Consumer,Central,Texas,Fort Worth,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,2011-12-27,12,2011,2011-12-30,12,2011,3,First Class,4.984,1,0.8,3.99,13.46,-8.4728
Steve Carroll,Home Office,West,Washington,Seattle,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,2013-11-25,11,2013,2013-12-02,12,2013,7,Standard Class,82.26,3,0.0,0.0,48.53,33.7266
Rose O'Brian,Consumer,West,California,San Francisco,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,2013-11-11,11,2013,2013-11-14,11,2013,3,First Class,29.74,1,0.0,0.0,25.28,4.461
James Lanier,Home Office,West,California,San Francisco,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,2012-01-05,1,2012,2012-01-10,1,2012,5,Standard Class,87.36,6,0.0,0.0,63.77,23.5872
James Lanier,Home Office,West,California,San Francisco,Fellowes Binding Cases,Office Supplies,Binders,2012-01-05,1,2012,2012-01-10,1,2012,5,Standard Class,56.16,6,0.2,11.23,38.61,17.55
Pauline Webber,Corporate,South,Florida,Pompano Beach,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,2014-03-22,3,2014,2014-03-28,3,2014,6,Standard Class,64.384,1,0.2,12.88,56.34,8.048
Monica Federle,Corporate,Central,Texas,Houston,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,2012-11-12,11,2012,2012-11-18,11,2012,6,Standard Class,64.784,1,0.2,12.96,79.36,-14.5764
Monica Federle,Corporate,Central,Texas,Houston,Xerox 1957,Office Supplies,Paper,2012-11-12,11,2012,2012-11-18,11,2012,6,Standard Class,15.552,3,0.2,3.11,9.91,5.6376
Monica Federle,Corporate,Central,Texas,Houston,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,2012-11-12,11,2012,2012-11-18,11,2012,6,Standard Class,223.888,7,0.2,44.78,153.92,69.965
Chris Cortes,Consumer,Central,Illinois,Chicago,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,2011-09-09,9,2011,2011-09-14,9,2011,5,Second Class,10.896,3,0.2,2.18,7.49,3.405
Anna Chung,Consumer,West,California,San Francisco,i.Sound Portable Power - 8000 mAh,Technology,Phones,2013-03-18,3,2013,2013-03-20,3,2013,2,Second Class,84.784,2,0.2,16.96,104.92,-20.1362
Mark Haberlin,Corporate,Central,Texas,Houston,Harbour Creations Steel Folding Chair,Furniture,Chairs,2013-02-08,2,2013,2013-02-15,2,2013,7,Standard Class,241.5,4,0.3,72.45,241.5,0.0
Cynthia Delaney,Home Office,East,Connecticut,Shelton,Micropad Numeric Keypads,Technology,Accessories,2013-11-27,11,2013,2013-11-29,11,2013,2,First Class,59.97,3,0.0,0.0,44.98,14.9925
Cynthia Delaney,Home Office,East,Connecticut,Shelton,Xerox 1959,Office Supplies,Paper,2013-11-27,11,2013,2013-11-29,11,2013,2,First Class,13.36,2,0.0,0.0,6.95,6.4128
Cynthia Voltz,Corporate,West,California,Oakland,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,2014-09-05,9,2014,2014-09-09,9,2014,4,Standard Class,11.808,3,0.2,2.36,7.68,4.1328
Trudy Brown,Consumer,East,Connecticut,Manchester,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,2012-05-28,5,2012,2012-06-03,6,2012,6,Standard Class,16.24,1,0.0,0.0,13.8,2.436
Trudy Brown,Consumer,East,Connecticut,Manchester,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,2012-05-28,5,2012,2012-06-03,6,2012,6,Standard Class,77.55,5,0.0,0.0,55.84,21.714
Deirdre Greer,Corporate,East,New Jersey,Orange,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,2011-11-01,11,2011,2011-11-05,11,2011,4,Standard Class,76.12,2,0.0,0.0,54.05,22.0748
Ross DeVincentis,Home Office,East,Ohio,Akron,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,2013-12-28,12,2013,2013-12-31,12,2013,3,First Class,17.184,6,0.2,3.44,10.95,6.2292
Chris Selesnick,Corporate,West,California,Los Angeles,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,2014-12-05,12,2014,2014-12-07,12,2014,2,First Class,11.76,2,0.0,0.0,6.0,5.7624
Julia Barnett,Home Office,East,Connecticut,Danbury,DAX Wood Document Frame,Furniture,Furnishings,2014-12-24,12,2014,2014-12-31,12,2014,7,Standard Class,27.46,2,0.0,0.0,17.57,9.8856
Eva Jacobs,Consumer,East,Massachusetts,Franklin,Jensen SMPS-640 - speaker phone,Technology,Phones,2013-12-02,12,2013,2013-12-07,12,2013,5,Second Class,137.94,3,0.0,0.0,102.08,35.8644
Eva Jacobs,Consumer,East,Massachusetts,Franklin,"Executive Impressions 14""",Furniture,Furnishings,2013-12-02,12,2013,2013-12-07,12,2013,5,Second Class,111.15,5,0.0,0.0,62.24,48.906
Eva Jacobs,Consumer,East,Massachusetts,Franklin,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,2013-12-02,12,2013,2013-12-07,12,2013,5,Second Class,901.95,3,0.0,0.0,604.31,297.6435
Eva Jacobs,Consumer,East,Massachusetts,Franklin,Chromcraft Round Conference Tables,Furniture,Tables,2013-12-02,12,2013,2013-12-07,12,2013,5,Second Class,366.009,3,0.3,109.8,413.07,-47.0583
Brian DeCherney,Consumer,South,North Carolina,Wilmington,Xerox 1913,Office Supplies,Paper,2011-06-30,6,2011,2011-06-30,6,2011,0,Same Day,310.688,7,0.2,62.14,201.95,108.7408
Mathew Reese,Home Office,Central,Texas,Houston,GBC VeloBinder Strips,Office Supplies,Binders,2011-09-03,9,2011,2011-09-04,9,2011,1,First Class,7.68,5,0.8,6.14,19.2,-11.52
Sharelle Roach,Home Office,East,Ohio,Springfield,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,2014-11-03,11,2014,2014-11-08,11,2014,5,Second Class,155.372,2,0.3,46.61,190.89,-35.5136
Thea Hendricks,Consumer,West,Arizona,Glendale,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,2012-04-13,4,2012,2012-04-18,4,2012,5,Standard Class,10.744,1,0.2,2.15,9.94,0.8058
Brian Derr,Consumer,East,New York,New York City,Avery Arch Ring Binders,Office Supplies,Binders,2012-12-05,12,2012,2012-12-09,12,2012,4,Second Class,232.4,5,0.2,46.48,153.96,78.435
Brian Derr,Consumer,East,New York,New York City,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,2012-12-05,12,2012,2012-12-09,12,2012,4,Second Class,164.646,3,0.1,16.46,151.84,12.8058
Brian Derr,Consumer,East,New York,New York City,Xerox 188,Office Supplies,Paper,2012-12-05,12,2012,2012-12-09,12,2012,4,Second Class,22.68,2,0.0,0.0,11.57,11.1132
Suzanne McNair,Corporate,West,California,Los Angeles,Xerox 1883,Office Supplies,Paper,2013-02-01,2,2013,2013-02-07,2,2013,6,Standard Class,105.52,4,0.0,0.0,56.98,48.5392
Harold Engle,Corporate,East,Delaware,Newark,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,2014-07-09,7,2014,2014-07-13,7,2014,4,Standard Class,83.92,4,0.0,0.0,78.05,5.8744
Harold Engle,Corporate,East,Delaware,Newark,Maxell 4.7GB DVD-R,Technology,Accessories,2014-07-09,7,2014,2014-07-13,7,2014,4,Standard Class,141.9,5,0.0,0.0,83.72,58.179
Harold Engle,Corporate,East,Delaware,Newark,Tensor Track Tree Floor Lamp,Furniture,Furnishings,2014-07-09,7,2014,2014-07-13,7,2014,4,Standard Class,39.98,2,0.0,0.0,30.78,9.1954
Harold Engle,Corporate,East,Delaware,Newark,Newell 325,Office Supplies,Art,2014-07-09,7,2014,2014-07-13,7,2014,4,Standard Class,28.91,7,0.0,0.0,20.24,8.673
Harold Engle,Corporate,East,Delaware,Newark,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,2014-07-09,7,2014,2014-07-13,7,2014,4,Standard Class,174.95,5,0.0,0.0,129.46,45.487
Jim Kriz,Home Office,West,California,San Bernardino,GBC Recycled Grain Textured Covers,Office Supplies,Binders,2012-12-11,12,2012,2012-12-17,12,2012,6,Standard Class,110.528,4,0.2,22.11,71.84,38.6848
Odella Nelson,Corporate,South,North Carolina,Burlington,Hon Racetrack Conference Tables,Furniture,Tables,2013-11-16,11,2013,2013-11-16,11,2013,0,Same Day,630.024,4,0.4,252.01,829.53,-199.5076
Thea Hendricks,Consumer,South,Virginia,Salem,4009 Highlighters by Sanford,Office Supplies,Art,2013-05-10,5,2013,2013-05-13,5,2013,3,Second Class,27.86,7,0.0,0.0,18.67,9.1938
Maribeth Dona,Consumer,Central,Texas,Dallas,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,2014-03-11,3,2014,2014-03-15,3,2014,4,Standard Class,933.408,4,0.3,280.02,1106.76,-173.3472
Adam Hart,Corporate,Central,Texas,Arlington,Xerox 214,Office Supplies,Paper,2013-12-18,12,2013,2013-12-22,12,2013,4,Standard Class,51.84,10,0.2,10.37,33.7,18.144
Adam Hart,Corporate,Central,Texas,Arlington,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,2013-12-18,12,2013,2013-12-22,12,2013,4,Standard Class,165.6,3,0.2,33.12,171.81,-6.21
Max Ludwig,Home Office,Central,Iowa,Marion,Staples,Office Supplies,Paper,2014-04-07,4,2014,2014-04-13,4,2014,6,Standard Class,106.32,3,0.0,0.0,56.35,49.9704
Laurel Beltran,Home Office,West,Washington,Seattle,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,2014-05-10,5,2014,2014-05-12,5,2014,2,First Class,147.92,5,0.2,29.58,101.7,46.225
Laurel Beltran,Home Office,West,Washington,Seattle,Home/Office Personal File Carts,Office Supplies,Storage,2014-05-10,5,2014,2014-05-12,5,2014,2,First Class,104.28,3,0.0,0.0,78.21,26.07
Laurel Beltran,Home Office,West,Washington,Seattle,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,2014-05-10,5,2014,2014-05-12,5,2014,2,First Class,286.85,1,0.0,0.0,223.74,63.107
Laurel Beltran,Home Office,West,Washington,Seattle,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,2014-05-10,5,2014,2014-05-12,5,2014,2,First Class,66.96,4,0.0,0.0,64.28,2.6784
Laurel Beltran,Home Office,West,Washington,Seattle,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,2014-05-10,5,2014,2014-05-12,5,2014,2,First Class,199.98,2,0.0,0.0,111.99,87.9912
Nora Paige,Consumer,East,New Jersey,Lakewood,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,2014-10-13,10,2014,2014-10-17,10,2014,4,Standard Class,45.0,3,0.0,0.0,40.05,4.95
Nora Paige,Consumer,East,New Jersey,Lakewood,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,2014-10-13,10,2014,2014-10-17,10,2014,4,Standard Class,17.9,5,0.0,0.0,9.13,8.771
Nora Paige,Consumer,East,New Jersey,Lakewood,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,2014-10-13,10,2014,2014-10-17,10,2014,4,Standard Class,40.48,2,0.0,0.0,23.07,17.4064
Nora Paige,Consumer,East,New Jersey,Lakewood,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,2014-10-13,10,2014,2014-10-17,10,2014,4,Standard Class,2154.9,5,0.0,0.0,2025.61,129.294
Edward Becker,Corporate,East,Ohio,Cincinnati,GBC VeloBinder Strips,Office Supplies,Binders,2013-08-29,8,2013,2013-08-31,8,2013,2,First Class,18.432,8,0.7,12.9,30.72,-12.288
Resi Pölking,Consumer,West,Colorado,Thornton,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,2012-10-02,10,2012,2012-10-07,10,2012,5,Standard Class,10.944,2,0.2,2.19,9.99,0.9576
Dan Campbell,Consumer,Central,Michigan,Roseville,Staples,Office Supplies,Supplies,2014-11-24,11,2014,2014-11-26,11,2014,2,First Class,4.36,2,0.0,0.0,4.19,0.1744
Don Jones,Corporate,West,Arizona,Tempe,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,2014-11-13,11,2014,2014-11-17,11,2014,4,Standard Class,62.352,6,0.2,12.47,73.26,-10.9116
Clay Ludtke,Consumer,East,Pennsylvania,Reading,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,2013-12-20,12,2013,2013-12-22,12,2013,2,Second Class,303.92,5,0.2,60.78,334.31,-30.392
Nat Carroll,Consumer,Central,Minnesota,Apple Valley,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,2011-03-30,3,2011,2011-04-05,4,2011,6,Standard Class,129.3,2,0.0,0.0,122.84,6.465
Kean Nguyen,Corporate,East,Maryland,Baltimore,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,2014-11-09,11,2014,2014-11-14,11,2014,5,Standard Class,274.2,10,0.0,0.0,161.78,112.422
Scott Cohen,Corporate,Central,Texas,Corpus Christi,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,2011-09-14,9,2011,2011-09-18,9,2011,4,Second Class,6.048,4,0.2,1.21,7.41,-1.3608
Scott Cohen,Corporate,Central,Texas,Corpus Christi,Xerox 1900,Office Supplies,Paper,2011-09-14,9,2011,2011-09-18,9,2011,4,Second Class,6.848,2,0.2,1.37,4.71,2.14
Scott Cohen,Corporate,Central,Texas,Corpus Christi,Stacking Trays by OIC,Furniture,Furnishings,2011-09-14,9,2011,2011-09-18,9,2011,4,Second Class,9.96,5,0.6,5.98,16.68,-6.723
Scott Cohen,Corporate,Central,Texas,Corpus Christi,Trimflex Flexible Post Binders,Office Supplies,Binders,2011-09-14,9,2011,2011-09-18,9,2011,4,Second Class,8.552,2,0.8,6.84,22.24,-13.6832
Anne McFarland,Consumer,West,Nevada,Las Vegas,Wilson Jones Impact Binders,Office Supplies,Binders,2012-09-20,9,2012,2012-09-26,9,2012,6,Standard Class,45.584,11,0.2,9.12,29.06,16.5242
Ryan Akin,Consumer,East,Ohio,Cleveland,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,2012-12-10,12,2012,2012-12-16,12,2012,6,Standard Class,25.488,2,0.2,5.1,21.03,4.4604
Magdelene Morse,Consumer,West,Washington,Seattle,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,2011-05-28,5,2011,2011-06-01,6,2011,4,Standard Class,136.96,4,0.2,27.39,85.6,51.36
Brad Norvell,Corporate,Central,Illinois,Chicago,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,2014-03-15,3,2014,2014-03-18,3,2014,3,Second Class,49.616,2,0.2,9.92,44.65,4.9616
Julia Barnett,Home Office,East,Ohio,Columbus,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,2013-12-09,12,2013,2013-12-13,12,2013,4,Second Class,10.584,3,0.2,2.12,7.14,3.4398
Doug Bickford,Consumer,West,Arizona,Tucson,Xerox 1883,Office Supplies,Paper,2014-05-07,5,2014,2014-05-11,5,2014,4,Standard Class,84.416,4,0.2,16.88,56.98,27.4352
Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,2013-03-07,3,2013,2013-03-11,3,2013,4,Standard Class,431.94,2,0.4,172.78,503.93,-71.99
Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,2013-03-07,3,2013,2013-03-11,3,2013,4,Standard Class,2.043,1,0.7,1.43,3.54,-1.4982
Julia Barnett,Home Office,East,Pennsylvania,Philadelphia,Grandstream GXP1160 VoIP phone,Technology,Phones,2013-03-07,3,2013,2013-03-11,3,2013,4,Standard Class,68.238,3,0.4,27.3,80.75,-12.5103
Adam Hart,Corporate,East,Rhode Island,Cranston,KI Adjustable-Height Table,Furniture,Tables,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,240.744,4,0.3,72.22,254.5,-13.7568
Adam Hart,Corporate,East,Rhode Island,Cranston,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,35.0,4,0.0,0.0,20.3,14.7
Adam Hart,Corporate,East,Rhode Island,Cranston,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,210.68,2,0.0,0.0,160.12,50.5632
Adam Hart,Corporate,East,Rhode Island,Cranston,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,637.896,3,0.3,191.37,765.48,-127.5792
Adam Hart,Corporate,East,Rhode Island,Cranston,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,43.44,8,0.0,0.0,22.15,21.2856
Adam Hart,Corporate,East,Rhode Island,Cranston,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,2014-10-24,10,2014,2014-10-25,10,2014,1,First Class,2.22,1,0.0,0.0,1.55,0.666
Arianne Irving,Consumer,West,California,San Francisco,Samsung Galaxy Mega 6.3,Technology,Phones,2011-04-28,4,2011,2011-04-30,4,2011,2,First Class,1679.96,5,0.2,335.99,1553.96,125.997
Thea Hudgings,Corporate,Central,Texas,Houston,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2013-04-19,4,2013,2013-04-24,4,2013,5,Standard Class,344.372,4,0.3,103.31,437.84,-93.4724
Thea Hudgings,Corporate,Central,Texas,Houston,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,2013-04-19,4,2013,2013-04-24,4,2013,5,Standard Class,1554.936,3,0.2,310.99,1477.19,77.7468
Thea Hudgings,Corporate,Central,Texas,Houston,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,2013-04-19,4,2013,2013-04-24,4,2013,5,Standard Class,127.88,5,0.6,76.73,195.02,-67.137
Jim Epp,Corporate,West,California,Los Angeles,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,2013-05-23,5,2013,2013-05-30,5,2013,7,Standard Class,222.384,2,0.2,44.48,200.15,22.2384
Tiffany House,Corporate,Central,Illinois,Chicago,"Global Task Chair, Black",Furniture,Chairs,2014-05-29,5,2014,2014-06-03,6,2014,5,Second Class,106.869,3,0.3,32.06,135.88,-29.0073
Tiffany House,Corporate,Central,Illinois,Chicago,Storex Dura Pro Binders,Office Supplies,Binders,2014-05-29,5,2014,2014-06-03,6,2014,5,Second Class,3.564,3,0.8,2.85,9.8,-6.237
Joe Elijah,Consumer,Central,Texas,Houston,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,2011-08-25,8,2011,2011-08-29,8,2011,4,Standard Class,25.68,3,0.8,20.54,65.48,-39.804
Joe Elijah,Consumer,Central,Texas,Houston,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,2011-08-25,8,2011,2011-08-29,8,2011,4,Standard Class,12.384,3,0.8,9.91,32.2,-19.8144
Annie Thurman,Consumer,East,Connecticut,Bristol,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,2011-08-30,8,2011,2011-09-04,9,2011,5,Standard Class,25.3,5,0.0,0.0,13.41,11.891
Annie Thurman,Consumer,East,Connecticut,Bristol,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,2011-08-30,8,2011,2011-09-04,9,2011,5,Standard Class,95.94,3,0.0,0.0,86.35,9.594
John Huston,Consumer,Central,Michigan,Holland,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,2012-09-03,9,2012,2012-09-07,9,2012,4,Second Class,7.5,2,0.0,0.0,3.9,3.6
Daniel Raglin,Home Office,West,New Mexico,Albuquerque,AT&T TR1909W,Technology,Phones,2011-03-28,3,2011,2011-04-01,4,2011,4,Standard Class,302.376,3,0.2,60.48,279.7,22.6782
Alan Barnes,Consumer,West,Colorado,Louisville,Belkin Standard 104 key USB Keyboard,Technology,Accessories,2012-05-10,5,2012,2012-05-15,5,2012,5,Standard Class,46.688,4,0.2,9.34,49.61,-2.918
Mick Crebagga,Consumer,East,New York,New York City,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,2012-04-09,4,2012,2012-04-14,4,2012,5,Standard Class,17.94,3,0.0,0.0,14.89,3.0498
Ivan Gibson,Consumer,East,Connecticut,Norwich,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,2012-04-09,4,2012,2012-04-14,4,2012,5,Standard Class,370.14,3,0.0,0.0,225.79,144.3546
Frank Hawley,Corporate,West,California,San Francisco,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,2013-09-20,9,2013,2013-09-24,9,2013,4,Standard Class,8.928,2,0.2,1.79,5.8,3.1248
Alejandro Savely,Corporate,Central,Indiana,Noblesville,Balt Solid Wood Round Tables,Furniture,Tables,2013-11-12,11,2013,2013-11-18,11,2013,6,Standard Class,2678.94,6,0.0,0.0,2437.84,241.1046
Parhena Norris,Home Office,South,Tennessee,Clarksville,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,2014-04-24,4,2014,2014-04-28,4,2014,4,Standard Class,387.136,4,0.2,77.43,401.65,-14.5176
Parhena Norris,Home Office,South,Tennessee,Clarksville,Maxell 4.7GB DVD-R,Technology,Accessories,2014-04-24,4,2014,2014-04-28,4,2014,4,Standard Class,45.408,2,0.2,9.08,33.49,11.9196
Parhena Norris,Home Office,South,Tennessee,Clarksville,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,2014-04-24,4,2014,2014-04-28,4,2014,4,Standard Class,77.952,3,0.2,15.59,89.64,-11.6928
Parhena Norris,Home Office,South,Tennessee,Clarksville,Avery 496,Office Supplies,Labels,2014-04-24,4,2014,2014-04-28,4,2014,4,Standard Class,3.0,1,0.2,0.6,1.95,1.05
Gene McClure,Consumer,South,Florida,Hollywood,Eldon Simplefile Box Office,Office Supplies,Storage,2012-10-22,10,2012,2012-10-26,10,2012,4,Second Class,9.952,1,0.2,1.99,8.96,0.9952
